챔버번호,돼지분류,돼지번호,수집날짜,수집시간,분당호흡횟수,직장온도(℃),피부온도(등),피부온도(목),피부온도(머리),돼지 체중(kg),,,,,,,,,
4,weaningpig,7,2023-08-21,01:00:00,,,,,,16.71,,,,,,,,,
4,weaningpig,7,2023-08-21,02:00:00,,,,,,16.71,,,,,,,,,
4,weaningpig,7,2023-08-21,03:00:00,,,,,,16.71,,,,,,,,,
4,weaningpig,7,2023-08-21,04:00:00,,,,,,16.71,,,,,,,,,
4,weaningpig,7,2023-08-21,05:00:00,,,,,,16.71,,,,,,,,,
4,weaningpig,7,2023-08-21,06:00:00,,,,,,16.71,,,,,,,,,
4,weaningpig,7,2023-08-21,07:00:00,,,,,,16.71,,,,,,,,,
4,weaningpig,7,2023-08-21,08:00:00,,,,,,16.71,,,,,,,,,
4,weaningpig,7,2023-08-21,09:00:00,,,,,,16.71,,,,,,,,,
4,weaningpig,7,2023-08-21,10:00:00,,,,,,16.71,,,,,,,,,
4,weaningpig,7,2023-08-21,11:00:00,,,,,,16.71,,,,,,,,,
4,weaningpig,7,2023-08-21,12:00:00,,,,,,16.71,,,,,,,,,
4,weaningpig,7,2023-08-21,13:00:00,,,,,,16.71,,,,,,,,,
4,weaningpig,7,2023-08-21,14:00:00,,,,,,16.71,,,,,,,,,
4,weaningpig,7,2023-08-21,15:00:00,,,,,,16.71,,,,,,,,,
4,weaningpig,7,2023-08-21,16:00:00,,,,,,16.71,,,,,,,,,
4,weaningpig,7,2023-08-21,17:00:00,,,,,,16.71,,,,,,,,,
4,weaningpig,7,2023-08-21,18:00:00,,,,,,16.71,,,,,,,,,
4,weaningpig,7,2023-08-21,19:00:00,,,,,,16.71,,,,,,,,,
4,weaningpig,7,2023-08-21,20:00:00,,,,,,16.71,,,,,,,,,
4,weaningpig,7,2023-08-21,21:00:00,,,,,,16.71,,,,,,,,,
4,weaningpig,7,2023-08-21,22:00:00,,,,,,16.71,,,,,,,,,
4,weaningpig,7,2023-08-21,23:00:00,,,,,,16.71,,,,,,,,,
4,weaningpig,8,2023-08-21,00:00:00,,,,,,14.89,,,,,,,,,
4,weaningpig,8,2023-08-21,01:00:00,,,,,,14.89,,,,,,,,,
4,weaningpig,8,2023-08-21,02:00:00,,,,,,14.89,,,,,,,,,
4,weaningpig,8,2023-08-21,03:00:00,,,,,,14.89,,,,,,,,,
4,weaningpig,8,2023-08-21,04:00:00,,,,,,14.89,,,,,,,,,
4,weaningpig,8,2023-08-21,05:00:00,,,,,,14.89,,,,,,,,,
4,weaningpig,8,2023-08-21,06:00:00,,,,,,14.89,,,,,,,,,
4,weaningpig,8,2023-08-21,07:00:00,,,,,,14.89,,,,,,,,,
4,weaningpig,8,2023-08-21,08:00:00,,,,,,14.89,,,,,,,,,
4,weaningpig,8,2023-08-21,09:00:00,,,,,,14.89,,,,,,,,,
4,weaningpig,8,2023-08-21,10:00:00,,,,,,14.89,,,,,,,,,
4,weaningpig,8,2023-08-21,11:00:00,,,,,,14.89,,,,,,,,,
4,weaningpig,8,2023-08-21,12:00:00,,,,,,14.89,,,,,,,,,
4,weaningpig,8,2023-08-21,13:00:00,,,,,,14.89,,,,,,,,,
4,weaningpig,8,2023-08-21,14:00:00,,,,,,14.89,,,,,,,,,
4,weaningpig,8,2023-08-21,15:00:00,,,,,,14.89,,,,,,,,,
4,weaningpig,8,2023-08-21,16:00:00,,,,,,14.89,,,,,,,,,
4,weaningpig,8,2023-08-21,17:00:00,,,,,,14.89,,,,,,,,,
4,weaningpig,8,2023-08-21,18:00:00,,,,,,14.89,,,,,,,,,
4,weaningpig,8,2023-08-21,19:00:00,,,,,,14.89,,,,,,,,,
4,weaningpig,8,2023-08-21,20:00:00,,,,,,14.89,,,,,,,,,
4,weaningpig,8,2023-08-21,21:00:00,,,,,,14.89,,,,,,,,,
4,weaningpig,8,2023-08-21,22:00:00,,,,,,14.89,,,,,,,,,
4,weaningpig,8,2023-08-21,23:00:00,,,,,,14.89,,,,,,,,,
4,piglet,9,2023-08-21,00:00:00,,,,,,24.14,,,,,,,,,
4,piglet,9,2023-08-21,01:00:00,,,,,,24.14,,,,,,,,,
4,piglet,9,2023-08-21,02:00:00,,,,,,24.14,,,,,,,,,
4,piglet,9,2023-08-21,03:00:00,,,,,,24.14,,,,,,,,,
4,piglet,9,2023-08-21,04:00:00,,,,,,24.14,,,,,,,,,
4,piglet,9,2023-08-21,05:00:00,,,,,,24.14,,,,,,,,,
4,piglet,9,2023-08-21,06:00:00,,,,,,24.14,,,,,,,,,
4,piglet,9,2023-08-21,07:00:00,,,,,,24.14,,,,,,,,,
4,piglet,9,2023-08-21,08:00:00,,,,,,24.14,,,,,,,,,
4,piglet,9,2023-08-21,09:00:00,,,,,,24.14,,,,,,,,,
4,piglet,9,2023-08-21,10:00:00,,,,,,24.14,,,,,,,,,
4,piglet,9,2023-08-21,11:00:00,,,,,,24.14,,,,,,,,,
4,piglet,9,2023-08-21,12:00:00,,,,,,24.14,,,,,,,,,
4,piglet,9,2023-08-21,13:00:00,,,,,,24.14,,,,,,,,,
4,piglet,9,2023-08-21,14:00:00,,,,,,24.14,,,,,,,,,
4,piglet,9,2023-08-21,15:00:00,,,,,,24.14,,,,,,,,,
4,piglet,9,2023-08-21,16:00:00,,,,,,24.14,,,,,,,,,
4,piglet,9,2023-08-21,17:00:00,,,,,,24.14,,,,,,,,,
4,piglet,9,2023-08-21,18:00:00,,,,,,24.14,,,,,,,,,
4,piglet,9,2023-08-21,19:00:00,,,,,,24.14,,,,,,,,,
4,piglet,9,2023-08-21,20:00:00,,,,,,24.14,,,,,,,,,
4,piglet,9,2023-08-21,21:00:00,,,,,,24.14,,,,,,,,,
4,piglet,9,2023-08-21,22:00:00,,,,,,24.14,,,,,,,,,
4,piglet,9,2023-08-21,23:00:00,,,,,,24.14,,,,,,,,,
4,piglet,10,2023-08-21,00:00:00,,,,,,29.02,,,,,,,,,
4,piglet,10,2023-08-21,01:00:00,,,,,,29.02,,,,,,,,,
4,piglet,10,2023-08-21,02:00:00,,,,,,29.02,,,,,,,,,
4,piglet,10,2023-08-21,03:00:00,,,,,,29.02,,,,,,,,,
4,piglet,10,2023-08-21,04:00:00,,,,,,29.02,,,,,,,,,
4,piglet,10,2023-08-21,05:00:00,,,,,,29.02,,,,,,,,,
4,piglet,10,2023-08-21,06:00:00,,,,,,29.02,,,,,,,,,
4,piglet,10,2023-08-21,07:00:00,,,,,,29.02,,,,,,,,,
4,piglet,10,2023-08-21,08:00:00,,,,,,29.02,,,,,,,,,
4,piglet,10,2023-08-21,09:00:00,,,,,,29.02,,,,,,,,,
4,piglet,10,2023-08-21,10:00:00,,,,,,29.02,,,,,,,,,
4,piglet,10,2023-08-21,11:00:00,,,,,,29.02,,,,,,,,,
4,piglet,10,2023-08-21,12:00:00,,,,,,29.02,,,,,,,,,
4,piglet,10,2023-08-21,13:00:00,,,,,,29.02,,,,,,,,,
4,piglet,10,2023-08-21,14:00:00,,,,,,29.02,,,,,,,,,
4,piglet,10,2023-08-21,15:00:00,,,,,,29.02,,,,,,,,,
4,piglet,10,2023-08-21,16:00:00,,,,,,29.02,,,,,,,,,
4,piglet,10,2023-08-21,17:00:00,,,,,,29.02,,,,,,,,,
4,piglet,10,2023-08-21,18:00:00,,,,,,29.02,,,,,,,,,
4,piglet,10,2023-08-21,19:00:00,,,,,,29.02,,,,,,,,,
4,piglet,10,2023-08-21,20:00:00,,,,,,29.02,,,,,,,,,
4,piglet,10,2023-08-21,21:00:00,,,,,,29.02,,,,,,,,,
4,piglet,10,2023-08-21,22:00:00,,,,,,29.02,,,,,,,,,
4,piglet,10,2023-08-21,23:00:00,,,,,,29.02,,,,,,,,,
4,weaningpig,11,2023-08-21,00:00:00,,,,,,19.57,,,,,,,,,
4,weaningpig,11,2023-08-21,01:00:00,,,,,,19.57,,,,,,,,,
4,weaningpig,11,2023-08-21,02:00:00,,,,,,19.57,,,,,,,,,
4,weaningpig,11,2023-08-21,03:00:00,,,,,,19.57,,,,,,,,,
4,weaningpig,11,2023-08-21,04:00:00,,,,,,19.57,,,,,,,,,
4,weaningpig,11,2023-08-21,05:00:00,,,,,,19.57,,,,,,,,,
4,weaningpig,11,2023-08-21,06:00:00,,,,,,19.57,,,,,,,,,
4,weaningpig,11,2023-08-21,07:00:00,,,,,,19.57,,,,,,,,,
4,weaningpig,11,2023-08-21,08:00:00,,,,,,19.57,,,,,,,,,
4,weaningpig,11,2023-08-21,09:00:00,,,,,,19.57,,,,,,,,,
4,weaningpig,11,2023-08-21,10:00:00,,,,,,19.57,,,,,,,,,
4,weaningpig,11,2023-08-21,11:00:00,,,,,,19.57,,,,,,,,,
4,weaningpig,11,2023-08-21,12:00:00,,,,,,19.57,,,,,,,,,
4,weaningpig,11,2023-08-21,13:00:00,,,,,,19.57,,,,,,,,,
4,weaningpig,11,2023-08-21,14:00:00,,,,,,19.57,,,,,,,,,
4,weaningpig,11,2023-08-21,15:00:00,,,,,,19.57,,,,,,,,,
4,weaningpig,11,2023-08-21,16:00:00,,,,,,19.57,,,,,,,,,
4,weaningpig,11,2023-08-21,17:00:00,,,,,,19.57,,,,,,,,,
4,weaningpig,11,2023-08-21,18:00:00,,,,,,19.57,,,,,,,,,
4,weaningpig,11,2023-08-21,19:00:00,,,,,,19.57,,,,,,,,,
4,weaningpig,11,2023-08-21,20:00:00,,,,,,19.57,,,,,,,,,
4,weaningpig,11,2023-08-21,21:00:00,,,,,,19.57,,,,,,,,,
4,weaningpig,11,2023-08-21,22:00:00,,,,,,19.57,,,,,,,,,
4,weaningpig,11,2023-08-21,23:00:00,,,,,,19.57,,,,,,,,,
4,weaningpig,12,2023-08-21,00:00:00,,,,,,18.28,,,,,,,,,
4,weaningpig,12,2023-08-21,01:00:00,,,,,,18.28,,,,,,,,,
4,weaningpig,12,2023-08-21,02:00:00,,,,,,18.28,,,,,,,,,
4,weaningpig,12,2023-08-21,03:00:00,,,,,,18.28,,,,,,,,,
4,weaningpig,12,2023-08-21,04:00:00,,,,,,18.28,,,,,,,,,
4,weaningpig,12,2023-08-21,05:00:00,,,,,,18.28,,,,,,,,,
4,weaningpig,12,2023-08-21,06:00:00,,,,,,18.28,,,,,,,,,
4,weaningpig,12,2023-08-21,07:00:00,,,,,,18.28,,,,,,,,,
4,weaningpig,12,2023-08-21,08:00:00,,,,,,18.28,,,,,,,,,
4,weaningpig,12,2023-08-21,09:00:00,,,,,,18.28,,,,,,,,,
4,weaningpig,12,2023-08-21,10:00:00,,,,,,18.28,,,,,,,,,
4,weaningpig,12,2023-08-21,11:00:00,,,,,,18.28,,,,,,,,,
4,weaningpig,12,2023-08-21,12:00:00,,,,,,18.28,,,,,,,,,
4,weaningpig,12,2023-08-21,13:00:00,,,,,,18.28,,,,,,,,,
4,weaningpig,12,2023-08-21,14:00:00,,,,,,18.28,,,,,,,,,
4,weaningpig,12,2023-08-21,15:00:00,,,,,,18.28,,,,,,,,,
4,weaningpig,12,2023-08-21,16:00:00,,,,,,18.28,,,,,,,,,
4,weaningpig,12,2023-08-21,17:00:00,,,,,,18.28,,,,,,,,,
4,weaningpig,12,2023-08-21,18:00:00,,,,,,18.28,,,,,,,,,
4,weaningpig,12,2023-08-21,19:00:00,,,,,,18.28,,,,,,,,,
4,weaningpig,12,2023-08-21,20:00:00,,,,,,18.28,,,,,,,,,
4,weaningpig,12,2023-08-21,21:00:00,,,,,,18.28,,,,,,,,,
4,weaningpig,12,2023-08-21,22:00:00,,,,,,18.28,,,,,,,,,
4,weaningpig,12,2023-08-21,23:00:00,,,,,,18.28,,,,,,,,,
4,piglet,13,2023-08-21,00:00:00,,,,,,27.91,,,,,,,,,
4,piglet,13,2023-08-21,01:00:00,,,,,,27.91,,,,,,,,,
4,piglet,13,2023-08-21,02:00:00,,,,,,27.91,,,,,,,,,
4,piglet,13,2023-08-21,03:00:00,,,,,,27.91,,,,,,,,,
4,piglet,13,2023-08-21,04:00:00,,,,,,27.91,,,,,,,,,
4,piglet,13,2023-08-21,05:00:00,,,,,,27.91,,,,,,,,,
4,piglet,13,2023-08-21,06:00:00,,,,,,27.91,,,,,,,,,
4,piglet,13,2023-08-21,07:00:00,,,,,,27.91,,,,,,,,,
4,piglet,13,2023-08-21,08:00:00,,,,,,27.91,,,,,,,,,
4,piglet,13,2023-08-21,09:00:00,,,,,,27.91,,,,,,,,,
4,piglet,13,2023-08-21,10:00:00,,,,,,27.91,,,,,,,,,
4,piglet,13,2023-08-21,11:00:00,,,,,,27.91,,,,,,,,,
4,piglet,13,2023-08-21,12:00:00,,,,,,27.91,,,,,,,,,
4,piglet,13,2023-08-21,13:00:00,,,,,,27.91,,,,,,,,,
4,piglet,13,2023-08-21,14:00:00,,,,,,27.91,,,,,,,,,
4,piglet,13,2023-08-21,15:00:00,,,,,,27.91,,,,,,,,,
4,piglet,13,2023-08-21,16:00:00,,,,,,27.91,,,,,,,,,
4,piglet,13,2023-08-21,17:00:00,,,,,,27.91,,,,,,,,,
4,piglet,13,2023-08-21,18:00:00,,,,,,27.91,,,,,,,,,
4,piglet,13,2023-08-21,19:00:00,,,,,,27.91,,,,,,,,,
4,piglet,13,2023-08-21,20:00:00,,,,,,27.91,,,,,,,,,
4,piglet,13,2023-08-21,21:00:00,,,,,,27.91,,,,,,,,,
4,piglet,13,2023-08-21,22:00:00,,,,,,27.91,,,,,,,,,
4,piglet,13,2023-08-21,23:00:00,,,,,,27.91,,,,,,,,,
4,weaningpig,14,2023-08-21,00:00:00,,,,,,17.78,,,,,,,,,
4,weaningpig,14,2023-08-21,01:00:00,,,,,,17.78,,,,,,,,,
4,weaningpig,14,2023-08-21,02:00:00,,,,,,17.78,,,,,,,,,
4,weaningpig,14,2023-08-21,03:00:00,,,,,,17.78,,,,,,,,,
4,weaningpig,14,2023-08-21,04:00:00,,,,,,17.78,,,,,,,,,
4,weaningpig,14,2023-08-21,05:00:00,,,,,,17.78,,,,,,,,,
4,weaningpig,14,2023-08-21,06:00:00,,,,,,17.78,,,,,,,,,
4,weaningpig,14,2023-08-21,07:00:00,,,,,,17.78,,,,,,,,,
4,weaningpig,14,2023-08-21,08:00:00,,,,,,17.78,,,,,,,,,
4,weaningpig,14,2023-08-21,09:00:00,,,,,,17.78,,,,,,,,,
4,weaningpig,14,2023-08-21,10:00:00,,,,,,17.78,,,,,,,,,
4,weaningpig,14,2023-08-21,11:00:00,,,,,,17.78,,,,,,,,,
4,weaningpig,14,2023-08-21,12:00:00,,,,,,17.78,,,,,,,,,
4,weaningpig,14,2023-08-21,13:00:00,,,,,,17.78,,,,,,,,,
4,weaningpig,14,2023-08-21,14:00:00,,,,,,17.78,,,,,,,,,
4,weaningpig,14,2023-08-21,15:00:00,,,,,,17.78,,,,,,,,,
4,weaningpig,14,2023-08-21,16:00:00,,,,,,17.78,,,,,,,,,
4,weaningpig,14,2023-08-21,17:00:00,,,,,,17.78,,,,,,,,,
4,weaningpig,14,2023-08-21,18:00:00,,,,,,17.78,,,,,,,,,
4,weaningpig,14,2023-08-21,19:00:00,,,,,,17.78,,,,,,,,,
4,weaningpig,14,2023-08-21,20:00:00,,,,,,17.78,,,,,,,,,
4,weaningpig,14,2023-08-21,21:00:00,,,,,,17.78,,,,,,,,,
4,weaningpig,14,2023-08-21,22:00:00,,,,,,17.78,,,,,,,,,
4,weaningpig,14,2023-08-21,23:00:00,,,,,,17.78,,,,,,,,,
4,weaningpig,15,2023-08-21,00:00:00,,,,,,14.95,,,,,,,,,
4,weaningpig,15,2023-08-21,01:00:00,,,,,,14.95,,,,,,,,,
4,weaningpig,15,2023-08-21,02:00:00,,,,,,14.95,,,,,,,,,
4,weaningpig,15,2023-08-21,03:00:00,,,,,,14.95,,,,,,,,,
4,weaningpig,15,2023-08-21,04:00:00,,,,,,14.95,,,,,,,,,
4,weaningpig,15,2023-08-21,05:00:00,,,,,,14.95,,,,,,,,,
4,weaningpig,15,2023-08-21,06:00:00,,,,,,14.95,,,,,,,,,
4,weaningpig,15,2023-08-21,07:00:00,,,,,,14.95,,,,,,,,,
4,weaningpig,15,2023-08-21,08:00:00,,,,,,14.95,,,,,,,,,
4,weaningpig,15,2023-08-21,09:00:00,,,,,,14.95,,,,,,,,,
4,weaningpig,15,2023-08-21,10:00:00,,,,,,14.95,,,,,,,,,
4,weaningpig,15,2023-08-21,11:00:00,,,,,,14.95,,,,,,,,,
4,weaningpig,15,2023-08-21,12:00:00,,,,,,14.95,,,,,,,,,
4,weaningpig,15,2023-08-21,13:00:00,,,,,,14.95,,,,,,,,,
4,weaningpig,15,2023-08-21,14:00:00,,,,,,14.95,,,,,,,,,
4,weaningpig,15,2023-08-21,15:00:00,,,,,,14.95,,,,,,,,,
4,weaningpig,15,2023-08-21,16:00:00,,,,,,14.95,,,,,,,,,
4,weaningpig,15,2023-08-21,17:00:00,,,,,,14.95,,,,,,,,,
4,weaningpig,15,2023-08-21,18:00:00,,,,,,14.95,,,,,,,,,
4,weaningpig,15,2023-08-21,19:00:00,,,,,,14.95,,,,,,,,,
4,weaningpig,15,2023-08-21,20:00:00,,,,,,14.95,,,,,,,,,
4,weaningpig,15,2023-08-21,21:00:00,,,,,,14.95,,,,,,,,,
4,weaningpig,15,2023-08-21,22:00:00,,,,,,14.95,,,,,,,,,
4,weaningpig,15,2023-08-21,23:00:00,,,,,,14.95,,,,,,,,,
4,weaningpig,16,2023-08-21,00:00:00,,,,,,18.06,,,,,,,,,
4,weaningpig,16,2023-08-21,01:00:00,,,,,,18.06,,,,,,,,,
4,weaningpig,16,2023-08-21,02:00:00,,,,,,18.06,,,,,,,,,
4,weaningpig,16,2023-08-21,03:00:00,,,,,,18.06,,,,,,,,,
4,weaningpig,16,2023-08-21,04:00:00,,,,,,18.06,,,,,,,,,
4,weaningpig,16,2023-08-21,05:00:00,,,,,,18.06,,,,,,,,,
4,weaningpig,16,2023-08-21,06:00:00,,,,,,18.06,,,,,,,,,
4,weaningpig,16,2023-08-21,07:00:00,,,,,,18.06,,,,,,,,,
4,weaningpig,16,2023-08-21,08:00:00,,,,,,18.06,,,,,,,,,
4,weaningpig,16,2023-08-21,09:00:00,,,,,,18.06,,,,,,,,,
4,weaningpig,16,2023-08-21,10:00:00,,,,,,18.06,,,,,,,,,
4,weaningpig,16,2023-08-21,11:00:00,,,,,,18.06,,,,,,,,,
4,weaningpig,16,2023-08-21,12:00:00,,,,,,18.06,,,,,,,,,
4,weaningpig,16,2023-08-21,13:00:00,,,,,,18.06,,,,,,,,,
4,weaningpig,16,2023-08-21,14:00:00,,,,,,18.06,,,,,,,,,
4,weaningpig,16,2023-08-21,15:00:00,,,,,,18.06,,,,,,,,,
4,weaningpig,16,2023-08-21,16:00:00,,,,,,18.06,,,,,,,,,
4,weaningpig,16,2023-08-21,17:00:00,,,,,,18.06,,,,,,,,,
4,weaningpig,16,2023-08-21,18:00:00,,,,,,18.06,,,,,,,,,
4,weaningpig,16,2023-08-21,19:00:00,,,,,,18.06,,,,,,,,,
4,weaningpig,16,2023-08-21,20:00:00,,,,,,18.06,,,,,,,,,
4,weaningpig,16,2023-08-21,21:00:00,,,,,,18.06,,,,,,,,,
4,weaningpig,16,2023-08-21,22:00:00,,,,,,18.06,,,,,,,,,
4,weaningpig,16,2023-08-21,23:00:00,,,,,,18.06,,,,,,,,,
4,piglet,17,2023-08-21,00:00:00,,,,,,28.16,,,,,,,,,
4,piglet,17,2023-08-21,01:00:00,,,,,,28.16,,,,,,,,,
4,piglet,17,2023-08-21,02:00:00,,,,,,28.16,,,,,,,,,
4,piglet,17,2023-08-21,03:00:00,,,,,,28.16,,,,,,,,,
4,piglet,17,2023-08-21,04:00:00,,,,,,28.16,,,,,,,,,
4,piglet,17,2023-08-21,05:00:00,,,,,,28.16,,,,,,,,,
4,piglet,17,2023-08-21,06:00:00,,,,,,28.16,,,,,,,,,
4,piglet,17,2023-08-21,07:00:00,,,,,,28.16,,,,,,,,,
4,piglet,17,2023-08-21,08:00:00,,,,,,28.16,,,,,,,,,
4,piglet,17,2023-08-21,09:00:00,,,,,,28.16,,,,,,,,,
4,piglet,17,2023-08-21,10:00:00,,,,,,28.16,,,,,,,,,
4,piglet,17,2023-08-21,11:00:00,,,,,,28.16,,,,,,,,,
4,piglet,17,2023-08-21,12:00:00,,,,,,28.16,,,,,,,,,
4,piglet,17,2023-08-21,13:00:00,,,,,,28.16,,,,,,,,,
4,piglet,17,2023-08-21,14:00:00,,,,,,28.16,,,,,,,,,
4,piglet,17,2023-08-21,15:00:00,,,,,,28.16,,,,,,,,,
4,piglet,17,2023-08-21,16:00:00,,,,,,28.16,,,,,,,,,
4,piglet,17,2023-08-21,17:00:00,,,,,,28.16,,,,,,,,,
4,piglet,17,2023-08-21,18:00:00,,,,,,28.16,,,,,,,,,
4,piglet,17,2023-08-21,19:00:00,,,,,,28.16,,,,,,,,,
4,piglet,17,2023-08-21,20:00:00,,,,,,28.16,,,,,,,,,
4,piglet,17,2023-08-21,21:00:00,,,,,,28.16,,,,,,,,,
4,piglet,17,2023-08-21,22:00:00,,,,,,28.16,,,,,,,,,
4,piglet,17,2023-08-21,23:00:00,,,,,,28.16,,,,,,,,,
4,weaningpig,18,2023-08-21,00:00:00,,,,,,18.99,,,,,,,,,
4,weaningpig,18,2023-08-21,01:00:00,,,,,,18.99,,,,,,,,,
4,weaningpig,18,2023-08-21,02:00:00,,,,,,18.99,,,,,,,,,
4,weaningpig,18,2023-08-21,03:00:00,,,,,,18.99,,,,,,,,,
4,weaningpig,18,2023-08-21,04:00:00,,,,,,18.99,,,,,,,,,
4,weaningpig,18,2023-08-21,05:00:00,,,,,,18.99,,,,,,,,,
4,weaningpig,18,2023-08-21,06:00:00,,,,,,18.99,,,,,,,,,
4,weaningpig,18,2023-08-21,07:00:00,,,,,,18.99,,,,,,,,,
4,weaningpig,18,2023-08-21,08:00:00,,,,,,18.99,,,,,,,,,
4,weaningpig,18,2023-08-21,09:00:00,,,,,,18.99,,,,,,,,,
4,weaningpig,18,2023-08-21,10:00:00,,,,,,18.99,,,,,,,,,
4,weaningpig,18,2023-08-21,11:00:00,,,,,,18.99,,,,,,,,,
4,weaningpig,18,2023-08-21,12:00:00,,,,,,18.99,,,,,,,,,
4,weaningpig,18,2023-08-21,13:00:00,,,,,,18.99,,,,,,,,,
4,weaningpig,18,2023-08-21,14:00:00,,,,,,18.99,,,,,,,,,
4,weaningpig,18,2023-08-21,15:00:00,,,,,,18.99,,,,,,,,,
4,weaningpig,18,2023-08-21,16:00:00,,,,,,18.99,,,,,,,,,
4,weaningpig,18,2023-08-21,17:00:00,,,,,,18.99,,,,,,,,,
4,weaningpig,18,2023-08-21,18:00:00,,,,,,18.99,,,,,,,,,
4,weaningpig,18,2023-08-21,19:00:00,,,,,,18.99,,,,,,,,,
4,weaningpig,18,2023-08-21,20:00:00,,,,,,18.99,,,,,,,,,
4,weaningpig,18,2023-08-21,21:00:00,,,,,,18.99,,,,,,,,,
4,weaningpig,18,2023-08-21,22:00:00,,,,,,18.99,,,,,,,,,
4,weaningpig,18,2023-08-21,23:00:00,,,,,,18.99,,,,,,,,,
4,piglet,19,2023-08-21,00:00:00,,,,,,21.18,,,,,,,,,
4,piglet,19,2023-08-21,01:00:00,,,,,,21.18,,,,,,,,,
4,piglet,19,2023-08-21,02:00:00,,,,,,21.18,,,,,,,,,
4,piglet,19,2023-08-21,03:00:00,,,,,,21.18,,,,,,,,,
4,piglet,19,2023-08-21,04:00:00,,,,,,21.18,,,,,,,,,
4,piglet,19,2023-08-21,05:00:00,,,,,,21.18,,,,,,,,,
4,piglet,19,2023-08-21,06:00:00,,,,,,21.18,,,,,,,,,
4,piglet,19,2023-08-21,07:00:00,,,,,,21.18,,,,,,,,,
4,piglet,19,2023-08-21,08:00:00,,,,,,21.18,,,,,,,,,
4,piglet,19,2023-08-21,09:00:00,,,,,,21.18,,,,,,,,,
4,piglet,19,2023-08-21,10:00:00,,,,,,21.18,,,,,,,,,
4,piglet,19,2023-08-21,11:00:00,,,,,,21.18,,,,,,,,,
4,piglet,19,2023-08-21,12:00:00,,,,,,21.18,,,,,,,,,
4,piglet,19,2023-08-21,13:00:00,,,,,,21.18,,,,,,,,,
4,piglet,19,2023-08-21,14:00:00,,,,,,21.18,,,,,,,,,
4,piglet,19,2023-08-21,15:00:00,,,,,,21.18,,,,,,,,,
4,piglet,19,2023-08-21,16:00:00,,,,,,21.18,,,,,,,,,
4,piglet,19,2023-08-21,17:00:00,,,,,,21.18,,,,,,,,,
4,piglet,19,2023-08-21,18:00:00,,,,,,21.18,,,,,,,,,
4,piglet,19,2023-08-21,19:00:00,,,,,,21.18,,,,,,,,,
4,piglet,19,2023-08-21,20:00:00,,,,,,21.18,,,,,,,,,
4,piglet,19,2023-08-21,21:00:00,,,,,,21.18,,,,,,,,,
4,piglet,19,2023-08-21,22:00:00,,,,,,21.18,,,,,,,,,
4,piglet,19,2023-08-21,23:00:00,,,,,,21.18,,,,,,,,,
4,piglet,20,2023-08-21,00:00:00,,,,,,20.62,,,,,,,,,
4,piglet,20,2023-08-21,01:00:00,,,,,,20.62,,,,,,,,,
4,piglet,20,2023-08-21,02:00:00,,,,,,20.62,,,,,,,,,
4,piglet,20,2023-08-21,03:00:00,,,,,,20.62,,,,,,,,,
4,piglet,20,2023-08-21,04:00:00,,,,,,20.62,,,,,,,,,
4,piglet,20,2023-08-21,05:00:00,,,,,,20.62,,,,,,,,,
4,piglet,20,2023-08-21,06:00:00,,,,,,20.62,,,,,,,,,
4,piglet,20,2023-08-21,07:00:00,,,,,,20.62,,,,,,,,,
4,piglet,20,2023-08-21,08:00:00,,,,,,20.62,,,,,,,,,
4,piglet,20,2023-08-21,09:00:00,,,,,,20.62,,,,,,,,,
4,piglet,20,2023-08-21,10:00:00,,,,,,20.62,,,,,,,,,
4,piglet,20,2023-08-21,11:00:00,,,,,,20.62,,,,,,,,,
4,piglet,20,2023-08-21,12:00:00,,,,,,20.62,,,,,,,,,
4,piglet,20,2023-08-21,13:00:00,,,,,,20.62,,,,,,,,,
4,piglet,20,2023-08-21,14:00:00,,,,,,20.62,,,,,,,,,
4,piglet,20,2023-08-21,15:00:00,,,,,,20.62,,,,,,,,,
4,piglet,20,2023-08-21,16:00:00,,,,,,20.62,,,,,,,,,
4,piglet,20,2023-08-21,17:00:00,,,,,,20.62,,,,,,,,,
4,piglet,20,2023-08-21,18:00:00,,,,,,20.62,,,,,,,,,
4,piglet,20,2023-08-21,19:00:00,,,,,,20.62,,,,,,,,,
4,piglet,20,2023-08-21,20:00:00,,,,,,20.62,,,,,,,,,
4,piglet,20,2023-08-21,21:00:00,,,,,,20.62,,,,,,,,,
4,piglet,20,2023-08-21,22:00:00,,,,,,20.62,,,,,,,,,
4,piglet,20,2023-08-21,23:00:00,,,,,,20.62,,,,,,,,,
4,weaningpig,11,2023-08-22,00:00:00,66,38.7,35.9,33.5,33.4,10.8,,,,,,,,,
4,weaningpig,11,2023-08-22,01:00:00,65,38.1,34.1,32.6,34.1,10.8,,,,,,,,,
4,weaningpig,11,2023-08-22,02:00:00,63,37.2,35,32.7,34.1,10.8,,,,,,,,,
4,weaningpig,11,2023-08-22,03:00:00,63,37.5,35.3,33.6,35,10.8,,,,,,,,,
4,weaningpig,11,2023-08-22,04:00:00,61,37.7,34.7,35.7,33.5,10.8,,,,,,,,,
4,weaningpig,11,2023-08-22,05:00:00,61,38.1,34.3,33.8,33.6,10.8,,,,,,,,,
4,weaningpig,11,2023-08-22,06:00:00,62,37.7,33.4,34.9,34.1,10.8,,,,,,,,,
4,weaningpig,11,2023-08-22,07:00:00,65,38.3,33,35.3,34.2,10.8,,,,,,,,,
