챔버번호,돼지분류,돼지번호,수집날짜,수집시간,분당호흡횟수,직장온도(℃),피부온도(등),피부온도(목),피부온도(머리),돼지 체중(kg),,,,,,,,,
2,piglet,163,2023-08-29,15:00:00,64,37.3,35.2,32.5,34.1,23.39,,,,,,,,,
2,piglet,163,2023-08-29,16:00:00,66,38.9,32.5,33.5,34.5,23.39,,,,,,,,,
2,piglet,163,2023-08-29,17:00:00,67,38.9,33.1,34.2,33.1,23.39,,,,,,,,,
2,piglet,163,2023-08-29,18:00:00,69,38,33.2,33.5,33.6,23.39,,,,,,,,,
2,piglet,163,2023-08-29,19:00:00,68,37.4,34.7,35.1,35.3,23.39,,,,,,,,,
2,piglet,163,2023-08-29,20:00:00,65,37.2,32.7,33.4,34.6,23.39,,,,,,,,,
2,piglet,163,2023-08-29,21:00:00,66,38.8,35.2,33.2,34.3,23.39,,,,,,,,,
2,piglet,163,2023-08-29,22:00:00,65,38.9,34.4,34,34.1,23.39,,,,,,,,,
2,piglet,163,2023-08-29,23:00:00,68,38.6,34.4,33.5,34.2,23.39,,,,,,,,,
2,piglet,165,2023-08-29,00:00:00,71,38.3,35.4,35.1,34.2,25.87,,,,,,,,,
2,piglet,165,2023-08-29,01:00:00,70,38.8,35.6,34.7,35.2,25.87,,,,,,,,,
2,piglet,165,2023-08-29,02:00:00,69,38.6,32.7,34,33.3,25.87,,,,,,,,,
2,piglet,165,2023-08-29,03:00:00,68,37.1,33.1,35,35.5,25.87,,,,,,,,,
2,piglet,165,2023-08-29,04:00:00,71,37.9,34.3,32.3,33.6,25.87,,,,,,,,,
2,piglet,165,2023-08-29,05:00:00,71,37.7,33.4,33.4,35.2,25.87,,,,,,,,,
2,piglet,165,2023-08-29,06:00:00,69,38.3,33.5,33.3,33.9,25.87,,,,,,,,,
2,piglet,165,2023-08-29,07:00:00,71,38.1,35,35.5,34.6,25.87,,,,,,,,,
2,piglet,165,2023-08-29,08:00:00,70,37.8,33.5,33.6,35.4,25.87,,,,,,,,,
2,piglet,165,2023-08-29,09:00:00,72,38.2,35.4,34.2,33.3,25.87,,,,,,,,,
2,piglet,165,2023-08-29,10:00:00,69,37.5,34.9,32.5,35.5,25.87,,,,,,,,,
2,piglet,165,2023-08-29,11:00:00,67,37.1,33.7,34.1,35.2,25.87,,,,,,,,,
2,piglet,165,2023-08-29,12:00:00,68,38.9,35.8,35.1,35.3,25.87,,,,,,,,,
2,piglet,165,2023-08-29,13:00:00,68,37.7,33.8,35.7,35.5,25.87,,,,,,,,,
2,piglet,165,2023-08-29,14:00:00,67,38.4,35,34,34.3,25.87,,,,,,,,,
2,piglet,165,2023-08-29,15:00:00,66,38.9,34.8,33.4,34.6,25.87,,,,,,,,,
2,piglet,165,2023-08-29,16:00:00,67,37.9,33.7,35.5,33.1,25.87,,,,,,,,,
2,piglet,165,2023-08-29,17:00:00,68,38.8,34.8,33.7,33.2,25.87,,,,,,,,,
2,piglet,165,2023-08-29,18:00:00,69,37.9,32.6,33,33.1,25.87,,,,,,,,,
2,piglet,165,2023-08-29,19:00:00,70,37.9,35.9,35.5,34.2,25.87,,,,,,,,,
2,piglet,165,2023-08-29,20:00:00,72,37.4,33.5,33.6,35.3,25.87,,,,,,,,,
2,piglet,165,2023-08-29,21:00:00,71,37.7,33.6,32.1,35.4,25.87,,,,,,,,,
2,piglet,165,2023-08-29,22:00:00,72,37.7,35.1,35.1,35.4,25.87,,,,,,,,,
2,piglet,165,2023-08-29,23:00:00,71,37.2,34,33.5,34,25.87,,,,,,,,,
2,piglet,167,2023-08-29,00:00:00,69,37.2,35.1,34.8,33.1,39.48,,,,,,,,,
2,piglet,167,2023-08-29,01:00:00,69,38.5,34,34.6,34.3,39.48,,,,,,,,,
2,piglet,167,2023-08-29,02:00:00,70,38.6,34.2,33.7,34.9,39.48,,,,,,,,,
2,piglet,167,2023-08-29,03:00:00,69,38.1,34.5,33.5,34.9,39.48,,,,,,,,,
2,piglet,167,2023-08-29,04:00:00,71,38.4,32.5,32.8,34.1,39.48,,,,,,,,,
2,piglet,167,2023-08-29,05:00:00,72,37.8,32.9,34.9,34.4,39.48,,,,,,,,,
2,piglet,167,2023-08-29,06:00:00,71,38.7,35,35.8,35,39.48,,,,,,,,,
2,piglet,167,2023-08-29,07:00:00,69,38.5,35.8,34.4,33.8,39.48,,,,,,,,,
2,piglet,167,2023-08-29,08:00:00,71,38.8,34.9,34,34.2,39.48,,,,,,,,,
2,piglet,167,2023-08-29,09:00:00,72,38.3,33.6,34.8,34.5,39.48,,,,,,,,,
2,piglet,167,2023-08-29,10:00:00,72,38.3,32.5,33.1,34.2,39.48,,,,,,,,,
2,piglet,167,2023-08-29,11:00:00,71,37.2,35.5,34.3,35.2,39.48,,,,,,,,,
2,piglet,167,2023-08-29,12:00:00,70,37.3,33,33,34,39.48,,,,,,,,,
2,piglet,167,2023-08-29,13:00:00,68,37.5,33.2,35.5,33.6,39.48,,,,,,,,,
2,piglet,167,2023-08-29,14:00:00,69,38.6,33.9,35.1,35.3,39.48,,,,,,,,,
2,piglet,167,2023-08-29,15:00:00,67,37.6,35.2,35.3,35.3,39.48,,,,,,,,,
2,piglet,167,2023-08-29,16:00:00,64,38.8,34,33.8,34.2,39.48,,,,,,,,,
2,piglet,167,2023-08-29,17:00:00,66,37.9,33.7,34,34,39.48,,,,,,,,,
2,piglet,167,2023-08-29,18:00:00,64,38.2,34,32.1,34.4,39.48,,,,,,,,,
2,piglet,167,2023-08-29,19:00:00,66,37.2,35.6,34.2,34.3,39.48,,,,,,,,,
2,piglet,167,2023-08-29,20:00:00,68,37.1,34.2,34.5,34.9,39.48,,,,,,,,,
2,piglet,167,2023-08-29,21:00:00,70,37.2,32.7,34.2,34.5,39.48,,,,,,,,,
2,piglet,167,2023-08-29,22:00:00,69,38.4,35.7,32.5,34.7,39.48,,,,,,,,,
2,piglet,167,2023-08-29,23:00:00,66,38.1,34.4,32.7,34.5,39.48,,,,,,,,,
2,piglet,170,2023-08-29,00:00:00,65,38.9,34.2,33,33.5,21.29,,,,,,,,,
2,piglet,170,2023-08-29,01:00:00,65,37.5,32.8,33,34,21.29,,,,,,,,,
2,piglet,170,2023-08-29,02:00:00,63,37.4,34,35.5,34.8,21.29,,,,,,,,,
2,piglet,170,2023-08-29,03:00:00,65,38.5,34,33.8,33.1,21.29,,,,,,,,,
2,piglet,170,2023-08-29,04:00:00,67,37.4,34.2,34.4,34.3,21.29,,,,,,,,,
2,piglet,170,2023-08-29,05:00:00,65,37.3,34.3,35.7,34.8,21.29,,,,,,,,,
2,piglet,170,2023-08-29,06:00:00,65,37.4,34.6,35.8,33.8,21.29,,,,,,,,,
2,piglet,170,2023-08-29,07:00:00,65,37.6,34.6,32.5,34.9,21.29,,,,,,,,,
2,piglet,170,2023-08-29,08:00:00,66,38.3,35.8,32.5,34,21.29,,,,,,,,,
2,piglet,170,2023-08-29,09:00:00,64,37.9,35.3,35.1,33.8,21.29,,,,,,,,,
2,piglet,170,2023-08-29,10:00:00,62,37.5,35.9,33.8,35.5,21.29,,,,,,,,,
2,piglet,170,2023-08-29,11:00:00,63,37.2,35.9,32.7,33.2,21.29,,,,,,,,,
2,piglet,170,2023-08-29,12:00:00,62,37.2,32.6,35.7,34.9,21.29,,,,,,,,,
2,piglet,170,2023-08-29,13:00:00,60,38,34.2,33.5,35.4,21.29,,,,,,,,,
2,piglet,170,2023-08-29,14:00:00,60,37.2,35.6,32.4,34.7,21.29,,,,,,,,,
2,piglet,170,2023-08-29,15:00:00,60,38.2,34.2,33.3,34.3,21.29,,,,,,,,,
2,piglet,170,2023-08-29,16:00:00,58,38.2,33.2,35.5,35,21.29,,,,,,,,,
2,piglet,170,2023-08-29,17:00:00,59,37.8,35.4,34.9,33.9,21.29,,,,,,,,,
2,piglet,170,2023-08-29,18:00:00,60,38.3,35.8,35.2,35.1,21.29,,,,,,,,,
2,piglet,170,2023-08-29,19:00:00,59,37.9,33.3,33.5,33.8,21.29,,,,,,,,,
2,piglet,170,2023-08-29,20:00:00,58,38.3,33,32.2,34.5,21.29,,,,,,,,,
2,piglet,170,2023-08-29,21:00:00,61,38.6,33.3,34.8,33.2,21.29,,,,,,,,,
2,piglet,170,2023-08-29,22:00:00,64,37.7,35.7,34.6,34.8,21.29,,,,,,,,,
2,piglet,170,2023-08-29,23:00:00,67,37.4,33.3,32.1,33.8,21.29,,,,,,,,,
2,growing-pig,161,2023-08-30,00:00:00,57,37.4,33.9,33.5,34.5,52.83,,,,,,,,,
2,growing-pig,161,2023-08-30,01:00:00,58,38.6,33.6,34.2,35.3,52.83,,,,,,,,,
2,growing-pig,161,2023-08-30,02:00:00,57,38.3,33.8,33.6,33.4,52.83,,,,,,,,,
2,growing-pig,161,2023-08-30,03:00:00,57,37.8,32.7,35.6,33.7,52.83,,,,,,,,,
2,growing-pig,161,2023-08-30,04:00:00,55,37.2,33.5,33.7,35.2,52.83,,,,,,,,,
2,growing-pig,161,2023-08-30,05:00:00,54,38.4,34.1,33.1,34.2,52.83,,,,,,,,,
2,growing-pig,161,2023-08-30,06:00:00,55,38.6,34.9,33.3,33.2,52.83,,,,,,,,,
2,growing-pig,161,2023-08-30,07:00:00,54,38.3,33.1,33.2,34.3,52.83,,,,,,,,,
2,growing-pig,161,2023-08-30,08:00:00,54,38.4,33.9,34.7,33.2,52.83,,,,,,,,,
2,growing-pig,161,2023-08-30,09:00:00,57,38.3,34.8,33.3,34.7,52.83,,,,,,,,,
2,growing-pig,161,2023-08-30,10:00:00,54,37.2,35.7,35.2,34.6,52.83,,,,,,,,,
2,growing-pig,161,2023-08-30,11:00:00,54,37.7,35.6,34.4,35,52.83,,,,,,,,,
2,growing-pig,161,2023-08-30,12:00:00,56,38.4,32.7,32.7,34.6,52.83,,,,,,,,,
2,growing-pig,161,2023-08-30,13:00:00,59,37.5,33.8,34.2,34.6,52.83,,,,,,,,,
2,growing-pig,161,2023-08-30,14:00:00,57,38.9,33.1,35.2,35.3,52.83,,,,,,,,,
2,growing-pig,161,2023-08-30,15:00:00,57,37.7,33.5,35.3,34.5,52.83,,,,,,,,,
2,growing-pig,161,2023-08-30,16:00:00,59,37.5,33.2,33.8,33.1,52.83,,,,,,,,,
2,growing-pig,161,2023-08-30,17:00:00,59,37.4,35.9,35.4,34.3,52.83,,,,,,,,,
2,growing-pig,161,2023-08-30,18:00:00,56,38.3,33.8,33.6,35.3,52.83,,,,,,,,,
2,growing-pig,161,2023-08-30,19:00:00,56,38.6,34.7,32.7,34.5,52.83,,,,,,,,,
2,growing-pig,161,2023-08-30,20:00:00,58,37.7,34.6,33.6,33.5,52.83,,,,,,,,,
2,growing-pig,161,2023-08-30,21:00:00,58,37.4,32.7,35.7,34.8,52.83,,,,,,,,,
2,growing-pig,161,2023-08-30,22:00:00,55,37.7,34.8,32.9,33.7,52.83,,,,,,,,,
2,growing-pig,161,2023-08-30,23:00:00,54,38,35.2,32.4,35.5,52.83,,,,,,,,,
2,growing-pig,162,2023-08-30,00:00:00,56,38.7,35.7,33.6,35.5,42.57,,,,,,,,,
2,growing-pig,162,2023-08-30,01:00:00,54,38.4,34,32.9,34.7,42.57,,,,,,,,,
2,growing-pig,162,2023-08-30,02:00:00,54,37.8,32.9,32.7,35.3,42.57,,,,,,,,,
2,growing-pig,162,2023-08-30,03:00:00,55,37.6,34.4,33.1,34.9,42.57,,,,,,,,,
2,growing-pig,162,2023-08-30,04:00:00,57,38.5,35.5,34.8,33.5,42.57,,,,,,,,,
2,growing-pig,162,2023-08-30,05:00:00,55,38.6,33.3,34.3,35.2,42.57,,,,,,,,,
2,growing-pig,162,2023-08-30,06:00:00,56,38.7,33.1,35.8,33.7,42.57,,,,,,,,,
2,growing-pig,162,2023-08-30,07:00:00,55,38.9,35.8,32.8,34.9,42.57,,,,,,,,,
2,growing-pig,162,2023-08-30,08:00:00,58,38,33.7,34.9,35.2,42.57,,,,,,,,,
2,growing-pig,162,2023-08-30,09:00:00,59,37.2,33.2,34.4,34.5,42.57,,,,,,,,,
2,growing-pig,162,2023-08-30,10:00:00,58,38.5,35.2,34,33.1,42.57,,,,,,,,,
2,growing-pig,162,2023-08-30,11:00:00,61,38.4,33.5,32.9,34.5,42.57,,,,,,,,,
2,growing-pig,162,2023-08-30,12:00:00,63,37.7,33.3,34.1,33.8,42.57,,,,,,,,,
2,growing-pig,162,2023-08-30,13:00:00,64,38.9,32.8,32.9,33.6,42.57,,,,,,,,,
2,growing-pig,162,2023-08-30,14:00:00,62,38.1,34.6,34.1,35.1,42.57,,,,,,,,,
2,growing-pig,162,2023-08-30,15:00:00,64,37.2,32.9,34.6,35.5,42.57,,,,,,,,,
2,growing-pig,162,2023-08-30,16:00:00,63,37.2,32.8,34.6,35.4,42.57,,,,,,,,,
2,growing-pig,162,2023-08-30,17:00:00,63,37.7,34.2,33.3,33.3,42.57,,,,,,,,,
2,growing-pig,162,2023-08-30,18:00:00,63,37.2,33.1,32.7,34.9,42.57,,,,,,,,,
2,growing-pig,162,2023-08-30,19:00:00,62,38.5,35.2,32.4,34.1,42.57,,,,,,,,,
2,growing-pig,162,2023-08-30,20:00:00,65,38.1,35.6,34.4,34.6,42.57,,,,,,,,,
2,growing-pig,162,2023-08-30,21:00:00,66,38.6,35,35.7,34.6,42.57,,,,,,,,,
2,growing-pig,162,2023-08-30,22:00:00,67,37.4,34.7,35.1,35.1,42.57,,,,,,,,,
2,growing-pig,162,2023-08-30,23:00:00,66,37.9,35.9,34.7,33.3,42.57,,,,,,,,,
2,growing-pig,164,2023-08-30,00:00:00,64,37.4,33.9,35.8,33.8,57.87,,,,,,,,,
2,growing-pig,164,2023-08-30,01:00:00,63,37.3,34.2,35,34.3,57.87,,,,,,,,,
2,growing-pig,164,2023-08-30,02:00:00,63,37.6,35.2,34.9,33.1,57.87,,,,,,,,,
2,growing-pig,164,2023-08-30,03:00:00,61,38.2,33.5,32.9,35.4,57.87,,,,,,,,,
2,growing-pig,164,2023-08-30,04:00:00,58,38.2,33.2,35.7,34.5,57.87,,,,,,,,,
2,growing-pig,164,2023-08-30,05:00:00,56,38,35.9,33.6,34.6,57.87,,,,,,,,,
2,growing-pig,164,2023-08-30,06:00:00,54,38.2,33,34.1,34.8,57.87,,,,,,,,,
2,growing-pig,164,2023-08-30,07:00:00,54,38,35.4,33.4,34.5,57.87,,,,,,,,,
2,growing-pig,164,2023-08-30,08:00:00,55,38.8,33.3,32.2,35.5,57.87,,,,,,,,,
2,growing-pig,164,2023-08-30,09:00:00,55,38.3,33.8,33.9,35,57.87,,,,,,,,,
2,growing-pig,164,2023-08-30,10:00:00,55,38.9,34,32.5,34.5,57.87,,,,,,,,,
2,growing-pig,164,2023-08-30,11:00:00,54,38.8,32.5,35.3,34.5,57.87,,,,,,,,,
2,growing-pig,164,2023-08-30,12:00:00,56,38.9,34.9,33,34.7,57.87,,,,,,,,,
2,growing-pig,164,2023-08-30,13:00:00,57,38.2,32.9,32.4,35.5,57.87,,,,,,,,,
2,growing-pig,164,2023-08-30,14:00:00,59,38,34.8,33.8,34,57.87,,,,,,,,,
2,growing-pig,164,2023-08-30,15:00:00,56,38.6,33.1,33.9,34.6,57.87,,,,,,,,,
2,growing-pig,164,2023-08-30,16:00:00,55,37.2,35,32.2,35.1,57.87,,,,,,,,,
2,growing-pig,164,2023-08-30,17:00:00,54,38.2,33.1,32.3,33.5,57.87,,,,,,,,,
2,growing-pig,164,2023-08-30,18:00:00,54,38.3,34.8,33.8,33.4,57.87,,,,,,,,,
2,growing-pig,164,2023-08-30,19:00:00,55,38.1,33.3,33.5,34,57.87,,,,,,,,,
2,growing-pig,164,2023-08-30,20:00:00,58,38.3,34.4,35.6,33.2,57.87,,,,,,,,,
2,growing-pig,164,2023-08-30,21:00:00,57,37.5,32.7,34.8,34.1,57.87,,,,,,,,,
2,growing-pig,164,2023-08-30,22:00:00,55,37.8,33.5,33,34.2,57.87,,,,,,,,,
2,growing-pig,164,2023-08-30,23:00:00,54,37.4,33.5,35.1,34.8,57.87,,,,,,,,,
2,growing-pig,166,2023-08-30,00:00:00,57,38.2,33.8,33.8,34.2,42.47,,,,,,,,,
2,growing-pig,166,2023-08-30,01:00:00,54,38.9,34.2,33.2,34,42.47,,,,,,,,,
2,growing-pig,166,2023-08-30,02:00:00,54,37.8,34.1,32.6,33.3,42.47,,,,,,,,,
2,growing-pig,166,2023-08-30,03:00:00,54,37.4,33.3,32.6,34.6,42.47,,,,,,,,,
2,growing-pig,166,2023-08-30,04:00:00,54,38.9,33.1,34.2,33.2,42.47,,,,,,,,,
2,growing-pig,166,2023-08-30,05:00:00,54,38.5,33.2,32.7,34.3,42.47,,,,,,,,,
2,growing-pig,166,2023-08-30,06:00:00,57,37.3,35.8,35.4,35.1,42.47,,,,,,,,,
2,growing-pig,166,2023-08-30,07:00:00,60,37.9,35.8,35.3,33.1,42.47,,,,,,,,,
2,growing-pig,166,2023-08-30,08:00:00,63,38.9,34.1,34,33.6,42.47,,,,,,,,,
2,growing-pig,166,2023-08-30,09:00:00,65,38.8,35.2,33.7,34.6,42.47,,,,,,,,,
2,growing-pig,166,2023-08-30,10:00:00,65,38.1,35.7,34.8,34.6,42.47,,,,,,,,,
2,growing-pig,166,2023-08-30,11:00:00,65,38.6,33.9,35.8,34.2,42.47,,,,,,,,,
2,growing-pig,166,2023-08-30,12:00:00,66,37.7,34.1,34.2,33.2,42.47,,,,,,,,,
2,growing-pig,166,2023-08-30,13:00:00,63,38.1,34.2,33.5,34.1,42.47,,,,,,,,,
2,growing-pig,166,2023-08-30,14:00:00,61,38.3,33.2,33.9,33.9,42.47,,,,,,,,,
2,growing-pig,166,2023-08-30,15:00:00,63,38.5,33.3,35.2,35.3,42.47,,,,,,,,,
2,growing-pig,166,2023-08-30,16:00:00,62,38.4,34.4,35.5,33.9,42.47,,,,,,,,,
2,growing-pig,166,2023-08-30,17:00:00,59,38.9,32.7,35,34.4,42.47,,,,,,,,,
2,growing-pig,166,2023-08-30,18:00:00,61,37.8,33.7,33.8,34.3,42.47,,,,,,,,,
2,growing-pig,166,2023-08-30,19:00:00,62,38.4,33,33.8,35.3,42.47,,,,,,,,,
2,growing-pig,166,2023-08-30,20:00:00,61,38,33.3,33,35,42.47,,,,,,,,,
2,growing-pig,166,2023-08-30,21:00:00,60,38.8,32.8,35.4,33.2,42.47,,,,,,,,,
2,growing-pig,166,2023-08-30,22:00:00,63,37.7,35.1,33.3,33.4,42.47,,,,,,,,,
2,growing-pig,166,2023-08-30,23:00:00,65,38.3,35.7,35.8,35.2,42.47,,,,,,,,,
2,growing-pig,169,2023-08-30,00:00:00,62,38.1,32.8,33.3,33.9,52.71,,,,,,,,,
2,growing-pig,169,2023-08-30,01:00:00,59,37.5,35.3,34.2,35.5,52.71,,,,,,,,,
2,growing-pig,169,2023-08-30,02:00:00,60,37.4,33.1,35.6,33.2,52.71,,,,,,,,,
2,growing-pig,169,2023-08-30,03:00:00,59,38,35,34,34.7,52.71,,,,,,,,,
2,growing-pig,169,2023-08-30,04:00:00,58,38.8,32.6,32.5,33.2,52.71,,,,,,,,,
2,growing-pig,169,2023-08-30,05:00:00,58,37.6,35.6,33.5,33.2,52.71,,,,,,,,,
2,growing-pig,169,2023-08-30,06:00:00,56,38.7,34.7,35.1,33.4,52.71,,,,,,,,,
2,growing-pig,169,2023-08-30,07:00:00,58,38.3,33,33.3,33.5,52.71,,,,,,,,,
2,growing-pig,169,2023-08-30,08:00:00,59,38.7,32.6,33.7,35.4,52.71,,,,,,,,,
2,growing-pig,169,2023-08-30,09:00:00,61,38.3,35.9,32.5,34.8,52.71,,,,,,,,,
2,growing-pig,169,2023-08-30,10:00:00,60,37.8,34.9,33.4,33.8,52.71,,,,,,,,,
2,growing-pig,169,2023-08-30,11:00:00,61,38.2,34.9,33.9,34.3,52.71,,,,,,,,,
2,growing-pig,169,2023-08-30,12:00:00,58,37.6,35.5,34.7,34.5,52.71,,,,,,,,,
2,growing-pig,169,2023-08-30,13:00:00,55,38.3,35.5,34.8,34.1,52.71,,,,,,,,,
2,growing-pig,169,2023-08-30,14:00:00,54,37.1,33.3,34.1,34.1,52.71,,,,,,,,,
2,growing-pig,169,2023-08-30,15:00:00,55,38.3,35.1,34.8,33.4,52.71,,,,,,,,,
2,growing-pig,169,2023-08-30,16:00:00,54,37.1,32.6,32.6,35.2,52.71,,,,,,,,,
2,growing-pig,169,2023-08-30,17:00:00,54,38,34.5,32.5,34.5,52.71,,,,,,,,,
2,growing-pig,169,2023-08-30,18:00:00,54,37.1,34.8,35.5,34.6,52.71,,,,,,,,,
2,growing-pig,169,2023-08-30,19:00:00,54,38.8,34.8,34.6,33.9,52.71,,,,,,,,,
2,growing-pig,169,2023-08-30,20:00:00,54,38.1,35.6,34.2,34.6,52.71,,,,,,,,,
2,growing-pig,169,2023-08-30,21:00:00,56,38.7,32.7,34.1,33.9,52.71,,,,,,,,,
2,growing-pig,169,2023-08-30,22:00:00,59,37.5,35.9,34,33.7,52.71,,,,,,,,,
2,growing-pig,169,2023-08-30,23:00:00,59,38.9,34.4,34.7,34.2,52.71,,,,,,,,,
2,growing-pig,170,2023-08-30,00:00:00,60,37.4,34.2,34.6,35.1,60.03,,,,,,,,,
2,growing-pig,170,2023-08-30,01:00:00,61,38.6,35.9,33.1,33.7,60.03,,,,,,,,,
2,growing-pig,170,2023-08-30,02:00:00,59,38.2,33.9,32.7,34.8,60.03,,,,,,,,,
2,growing-pig,170,2023-08-30,03:00:00,57,38,33.2,34.6,34.4,60.03,,,,,,,,,
2,growing-pig,170,2023-08-30,04:00:00,58,37.1,33.7,35.2,34.4,60.03,,,,,,,,,
2,growing-pig,170,2023-08-30,05:00:00,60,38.6,33.8,34,33.3,60.03,,,,,,,,,
2,growing-pig,170,2023-08-30,06:00:00,62,37.9,35.3,33,33.1,60.03,,,,,,,,,
2,growing-pig,170,2023-08-30,07:00:00,60,37.8,34.9,33.5,33.8,60.03,,,,,,,,,
2,growing-pig,170,2023-08-30,08:00:00,59,38.5,32.8,35,33.4,60.03,,,,,,,,,
2,growing-pig,170,2023-08-30,09:00:00,60,38.3,34,33,33.8,60.03,,,,,,,,,
2,growing-pig,170,2023-08-30,10:00:00,60,38.6,33.7,32.8,33.4,60.03,,,,,,,,,
2,growing-pig,170,2023-08-30,11:00:00,57,37.9,33.8,32.4,33.2,60.03,,,,,,,,,
2,growing-pig,170,2023-08-30,12:00:00,57,38.4,33.4,34.8,35.3,60.03,,,,,,,,,
2,growing-pig,170,2023-08-30,13:00:00,56,38.2,35.5,34.3,34.9,60.03,,,,,,,,,
2,growing-pig,170,2023-08-30,14:00:00,58,38,35.9,34,34.8,60.03,,,,,,,,,
2,growing-pig,170,2023-08-30,15:00:00,58,38.7,35.1,34,33.2,60.03,,,,,,,,,
2,growing-pig,170,2023-08-30,16:00:00,56,38.8,35.4,35.7,33.8,60.03,,,,,,,,,
2,growing-pig,170,2023-08-30,17:00:00,54,37.3,34.3,34.1,33.4,60.03,,,,,,,,,
2,growing-pig,170,2023-08-30,18:00:00,54,38.5,35.5,32.1,35.5,60.03,,,,,,,,,
2,growing-pig,170,2023-08-30,19:00:00,54,38.1,33.5,35.3,33.6,60.03,,,,,,,,,
2,growing-pig,170,2023-08-30,20:00:00,56,38.5,33.2,34,33.1,60.03,,,,,,,,,
2,growing-pig,170,2023-08-30,21:00:00,54,38.1,33.4,33.7,34.9,60.03,,,,,,,,,
2,growing-pig,170,2023-08-30,22:00:00,54,37.9,33.5,32.7,33.1,60.03,,,,,,,,,
2,growing-pig,170,2023-08-30,23:00:00,57,38.4,35.1,34.5,33.5,60.03,,,,,,,,,
2,growing-pig,171,2023-09-01,00:00:00,54,37.1,32.5,35.6,33.8,53.71,,,,,,,,,
2,growing-pig,171,2023-09-01,01:00:00,55,37.8,32.5,32.9,33.5,53.71,,,,,,,,,
2,growing-pig,171,2023-09-01,02:00:00,56,38.9,33.1,33.8,33.8,53.71,,,,,,,,,
2,growing-pig,171,2023-09-01,03:00:00,56,37.6,34.2,34.2,34.6,53.71,,,,,,,,,
2,growing-pig,171,2023-09-01,04:00:00,59,38.4,35.4,32.7,33.8,53.71,,,,,,,,,
2,growing-pig,171,2023-09-01,05:00:00,61,38.7,34.5,32.9,35.5,53.71,,,,,,,,,
2,growing-pig,171,2023-09-01,06:00:00,59,37.3,34.3,32.2,35.4,53.71,,,,,,,,,
2,growing-pig,171,2023-09-01,07:00:00,61,37.9,35.2,33.2,33.5,53.71,,,,,,,,,
2,growing-pig,171,2023-09-01,08:00:00,59,37.9,35.7,34.7,35.2,53.71,,,,,,,,,
2,growing-pig,171,2023-09-01,09:00:00,61,38.4,35.4,35.3,33.8,53.71,,,,,,,,,
2,growing-pig,171,2023-09-01,10:00:00,64,37.2,33.6,34.9,33.5,53.71,,,,,,,,,
2,growing-pig,171,2023-09-01,11:00:00,66,37.6,34.8,32.2,33.3,53.71,,,,,,,,,
2,growing-pig,171,2023-09-01,12:00:00,68,37.1,32.5,33,35.5,53.71,,,,,,,,,
2,growing-pig,171,2023-09-01,13:00:00,68,38.9,35.7,33.6,33.8,53.71,,,,,,,,,
2,growing-pig,171,2023-09-01,14:00:00,67,38.4,35.1,34.1,34.2,53.71,,,,,,,,,
2,growing-pig,171,2023-09-01,15:00:00,67,38.6,34.1,34.8,34.6,53.71,,,,,,,,,
2,growing-pig,171,2023-09-01,16:00:00,68,37.8,35,32.4,34.6,53.71,,,,,,,,,
2,growing-pig,171,2023-09-01,17:00:00,67,37.1,34,32.7,35.2,53.71,,,,,,,,,
2,growing-pig,171,2023-09-01,18:00:00,70,38.7,35.3,33.7,33.6,53.71,,,,,,,,,
2,growing-pig,171,2023-09-01,19:00:00,68,38,35.7,34.9,33.3,53.71,,,,,,,,,
2,growing-pig,171,2023-09-01,20:00:00,68,37.9,32.6,35.2,33.8,53.71,,,,,,,,,
2,growing-pig,171,2023-09-01,21:00:00,71,38.9,35.1,34.9,35.1,53.71,,,,,,,,,
2,growing-pig,171,2023-09-01,22:00:00,71,38.8,35.9,33.9,34.4,53.71,,,,,,,,,
2,growing-pig,171,2023-09-01,23:00:00,72,37.2,33.1,33.6,34.7,53.71,,,,,,,,,
2,growing-pig,172,2023-09-06,00:00:00,56,37.8,34.5,34.8,34.4,51.05,,,,,,,,,
2,growing-pig,172,2023-09-06,01:00:00,54,38.1,35.1,35.5,35.1,51.05,,,,,,,,,
2,growing-pig,172,2023-09-06,02:00:00,54,37.4,34.3,32.9,35.5,51.05,,,,,,,,,
2,growing-pig,172,2023-09-06,03:00:00,54,38.4,33.5,33.4,34.2,51.05,,,,,,,,,
2,growing-pig,172,2023-09-06,04:00:00,56,37.8,34.7,35.5,34.9,51.05,,,,,,,,,
2,growing-pig,172,2023-09-06,05:00:00,54,37.3,35,32.2,33.3,51.05,,,,,,,,,
2,growing-pig,172,2023-09-06,06:00:00,54,38.4,32.8,32.1,34.8,51.05,,,,,,,,,
2,growing-pig,172,2023-09-06,07:00:00,54,37.6,32.8,35.8,33.4,51.05,,,,,,,,,
2,growing-pig,172,2023-09-06,08:00:00,56,38.5,34.5,34.8,33.6,51.05,,,,,,,,,
2,growing-pig,172,2023-09-06,09:00:00,56,38.3,34.7,33,35,51.05,,,,,,,,,
2,growing-pig,172,2023-09-06,10:00:00,59,38.5,32.6,33.8,33.7,51.05,,,,,,,,,
2,growing-pig,172,2023-09-06,11:00:00,61,38.6,33.7,32.7,33.8,51.05,,,,,,,,,
2,growing-pig,172,2023-09-06,12:00:00,64,38,33.9,32.9,33.1,51.05,,,,,,,,,
2,growing-pig,172,2023-09-06,13:00:00,61,38.1,35.7,34,34.3,51.05,,,,,,,,,
