chamber,pig_id,pig_class,sick,disease,feedstuff_kg,ts,resp_per_min,rectal_temp_c,skin_temp_back,skin_temp_neck,skin_temp_head,weight_kg
1,5,grown_pig,0,healthy,2.386,2023-08-09  00:00:00,66.65577055846188,37.94546719014196,33.367764520734795,35.621985594827336,33.02728058619788,73.06468868852673
1,5,grown_pig,0,healthy,2.416,2023-08-10  00:00:00,71.11623016426576,37.51873015398847,33.60134344228753,34.47793193473652,34.08576865977904,73.96468868852673
1,5,grown_pig,0,healthy,2.47,2023-08-11  00:00:00,67.23404800028396,37.790205083218886,33.59367928451886,33.147391316658435,32.80730409316336,74.86468868852674
1,5,grown_pig,0,healthy,2.415,2023-08-12  00:00:00,69.36691181639627,38.53896507075028,33.96847777484472,33.521861200927276,33.225695016817646,75.76468868852675
1,5,grown_pig,0,healthy,2.438,2023-08-13  00:00:00,61.72421035872697,37.99929100324175,34.25722907068797,33.320038776647955,34.506993981356274,76.66468868852675
1,5,grown_pig,0,healthy,2.442,2023-08-14  00:00:00,58.143584358116485,37.864471493763695,34.66126667000659,34.368887681236295,33.81613299505933,77.56468868852676
1,5,grown_pig,0,healthy,2.442,2023-08-15  00:00:00,42.259796745659216,37.89864056868007,35.852594053658144,35.71631683904176,34.4272463804789,78.46468868852676
1,5,grown_pig,0,healthy,2.441,2023-08-16  00:00:00,65.03106805878092,37.666500108133306,36.39955240235892,35.946357980921206,32.997630047860966,79.36468868852677
1,5,grown_pig,0,healthy,2.415,2023-08-17  00:00:00,68.83060593059557,38.25854495405772,34.839902687841544,35.79174041815541,33.93177807208486,80.26468868852677
1,5,grown_pig,0,healthy,2.442,2023-08-18  00:00:00,67.58771714206516,38.07889072506064,34.60936628085908,33.5448325183149,33.4076308008545,81.16468868852678
1,5,grown_pig,0,healthy,2.479,2023-08-19  00:00:00,66.26276028789353,37.79002649067977,36.08218164905636,34.48296134074421,34.10543872864382,82.06468868852679
1,5,grown_pig,0,healthy,2.353,2023-08-20  00:00:00,62.363560241686855,38.99967006529888,36.108549033664104,33.43495835194545,33.70393463415129,82.96468868852679
1,5,grown_pig,0,healthy,2.382,2023-08-21  00:00:00,69.78098746281059,38.193418734801774,35.34535309980578,33.105642658470444,33.94600108068377,83.8646886885268
1,5,grown_pig,0,healthy,2.493,2023-08-22  00:00:00,66.57086881623641,37.964818226336114,33.73096709802722,32.32802084098338,34.99967925122853,84.7646886885268
1,5,grown_pig,0,healthy,2.481,2023-08-23  00:00:00,65.51895072700046,39.04109530735195,33.567223066705346,32.8048782427573,33.913172932862686,85.66468868852681
1,5,grown_pig,0,healthy,2.392,2023-08-24  00:00:00,63.759000232085945,38.85990136470119,33.030328660123956,33.59059186070065,32.871195214685066,86.56468868852681
1,5,grown_pig,0,healthy,2.527,2023-08-25  00:00:00,79.62798276809363,38.226337863810755,33.5851594441716,33.35288672706995,34.1412383428438,87.46468868852682
1,5,grown_pig,0,healthy,2.467,2023-08-26  00:00:00,66.3700845873699,37.78627374260114,34.51844539097112,32.19741632187481,34.04682857519792,88.36468868852683
1,5,grown_pig,0,healthy,2.367,2023-08-27  00:00:00,66.04173826686397,37.663440715135366,35.11429092254379,34.17665242541178,34.37901578133107,89.26468868852683
1,5,grown_pig,1,fever,1.509,2023-08-28  00:00:00,80.94941177028575,40.165529448060866,35.21544991639766,34.847536534600415,35.84452580226353,89.64943868852683
1,5,grown_pig,0,healthy,1.759,2023-08-29  00:00:00,74.92592008616236,39.043018423528615,36.354903321768795,34.856645933773294,34.505562066933386,90.54943868852683
1,5,grown_pig,0,healthy,2.009,2023-08-30  00:00:00,68.94787613315141,38.21321528260491,35.4198395076442,34.0281434035967,35.359229461856984,91.44943868852684
1,5,grown_pig,0,healthy,2.259,2023-08-31  00:00:00,63.585034487492365,38.592204985025205,36.02515742429501,35.07836472648397,34.88996918873594,92.34943868852685
1,5,grown_pig,0,healthy,2.338,2023-09-01  00:00:00,59.663477851865785,37.42530332108773,33.041255834356384,33.936110222630525,33.82516527512685,93.24943868852685
1,5,grown_pig,0,healthy,2.508,2023-09-02  00:00:00,55.034496094061055,36.481163640362524,32.20197760442998,35.58126613824583,33.37557989526868,94.14943868852686
1,5,grown_pig,0,healthy,2.474,2023-09-03  00:00:00,58.59633046132793,37.5504006542128,31.145265194620517,34.091947846813966,33.222384840402775,95.04943868852686
1,5,grown_pig,0,healthy,2.468,2023-09-04  00:00:00,66.66531839938007,37.63439713206119,31.99596734619086,32.21439833718058,34.26706184068212,95.94943868852687
1,5,grown_pig,0,healthy,2.446,2023-09-05  00:00:00,61.8685232228854,37.19350967391682,32.75865806933413,32.86800212622718,35.34884849489347,96.84943868852687
1,5,grown_pig,0,healthy,2.559,2023-09-06  00:00:00,63.527066339237,37.03109540336082,32.514395983044714,32.93129150282911,35.248954938687596,97.74943868852688
1,5,grown_pig,0,healthy,2.459,2023-09-07  00:00:00,62.09599829339738,38.2207708871445,32.8292533432724,34.990170478595516,36.462622336684085,98.64943868852689
1,5,grown_pig,1,fever,1.438,2023-09-08  00:00:00,72.3854580516186,39.28555976267362,36.061545392908386,37.0790921443884,37.15323445663398,99.03418868852688
1,5,grown_pig,1,fever,1.026,2023-09-09  00:00:00,90.30189252361556,41.219184244262294,35.62649713546405,36.32407529058525,35.86268820005552,99.41893868852688
1,5,grown_pig,0,healthy,1.276,2023-09-10  00:00:00,77.56401875119937,40.22624910559642,33.97715547123343,34.17892317176413,35.47632103153471,100.31893868852688
1,5,grown_pig,0,healthy,1.526,2023-09-11  00:00:00,68.48009960148613,39.60561288820725,33.78265375356737,32.90464147760074,35.38821626943735,101.21255991475634
1,5,grown_pig,0,healthy,1.776,2023-09-12  00:00:00,70.0536606148429,39.14647966670271,33.51589184446994,33.722690160258054,33.84982154104637,102.08830871646121
1,5,grown_pig,0,healthy,2.026,2023-09-13  00:00:00,56.10647224943373,38.599999666981454,33.20976778754687,33.732835317954105,33.47275500208802,102.946542542132
1,5,grown_pig,0,healthy,2.276,2023-09-14  00:00:00,59.96386318604399,36.75049107453425,32.14032558614818,33.79641147024948,35.35018683329209,103.78761169128936
1,5,grown_pig,0,healthy,2.526,2023-09-15  00:00:00,58.91940765719522,37.990447992314714,31.950180343037097,34.148935099680784,35.7045276543853,104.61185945746357
1,5,grown_pig,0,healthy,2.494,2023-09-16  00:00:00,64.85571948611938,37.54549554613124,31.858312887995446,34.31646672089316,35.55231659703875,105.4196222683143
1,5,grown_pig,0,healthy,2.497,2023-09-17  00:00:00,66.5653048141731,37.75909440945179,33.57606569920605,34.02809853050188,35.85022763970019,106.21122982294801
1,5,grown_pig,0,healthy,2.387,2023-09-18  00:00:00,61.88901840676901,37.90454542131873,32.36192505790897,33.66053618922652,34.8062679712146,106.98700522648905
1,5,grown_pig,0,healthy,2.516,2023-09-19  00:00:00,70.37092687696645,37.77983657653194,33.5361669836962,32.67381869221355,34.975812394750406,107.74726512195926
1,5,grown_pig,0,healthy,2.542,2023-09-20  00:00:00,77.22732974667008,38.84326302095898,35.0428344224057,33.138344406256955,35.16701712648239,108.49231981952008
1,5,grown_pig,0,healthy,2.396,2023-09-21  00:00:00,76.86128711659744,38.5908036715894,33.76317091976313,35.283424472845454,34.49476662605322,109.22247342312967
1,5,grown_pig,0,healthy,2.35,2023-09-22  00:00:00,78.72568006649362,38.40695049644682,34.07234773025898,34.75013510245318,34.438224592809874,109.93802395466707
1,5,grown_pig,0,healthy,2.499,2023-09-23  00:00:00,74.83278788799207,38.17309071216121,35.11860349760683,32.374758210109434,33.1006101744022,110.63926347557373
1,5,grown_pig,0,healthy,2.505,2023-09-24  00:00:00,68.35243079759441,37.29649059061747,34.84997462900503,33.002128597351124,34.15046121729827,111.32647820606225
1,5,grown_pig,0,healthy,2.409,2023-09-25  00:00:00,72.5350665451159,36.41176916669654,33.68682138213387,32.87136232707752,33.89543636038342,111.999948641941
1,5,grown_pig,0,healthy,2.453,2023-09-26  00:00:00,66.85087458395583,36.83865957455547,34.04036433661943,31.97228499399161,32.86582195620157,112.65994966910219
1,5,grown_pig,0,healthy,2.441,2023-09-27  00:00:00,58.395834437577896,38.1963018685138,34.43419172031148,34.61571939504526,33.11570777738103,113.30675067572015
1,5,grown_pig,0,healthy,2.462,2023-09-28  00:00:00,59.929526367885344,39.793152357140784,33.77196737153705,32.29507807942972,32.57348738438597,113.94061566220574
1,5,grown_pig,0,healthy,2.486,2023-09-29  00:00:00,69.82823545788379,38.892864763100775,33.920163113778614,31.529217997262187,33.368563350456995,114.56180334896163
1,5,grown_pig,0,healthy,2.47,2023-09-30  00:00:00,67.97467887008946,39.062267389026836,34.16006759820552,31.377966428342354,33.02941045306434,115.1705672819824
1,5,grown_pig,0,healthy,2.624,2023-10-01  00:00:00,60.23528142511345,38.86098545316519,33.07780941174936,30.068059307063546,32.27658550868118,115.76715593634275
1,5,grown_pig,1,fever,1.611,2023-10-02  00:00:00,70.29733770332678,39.743155934491874,33.42403055642199,31.590700493882693,34.920098965048304,116.01709675308702
1,5,grown_pig,0,healthy,1.861,2023-10-03  00:00:00,75.86374434046472,38.52493220306987,33.7158276086314,32.93060946587366,34.16596705341772,116.59675481802527
1,5,grown_pig,0,healthy,2.111,2023-10-04  00:00:00,81.32542369322641,37.80690255578506,34.0859208381904,34.884166206314646,34.54371102520526,117.16481972166477
1,5,grown_pig,0,healthy,2.361,2023-10-05  00:00:00,69.42868157671714,38.353551137471584,33.29514620272828,33.32223462635855,33.767274355289864,117.72152332723148
1,5,grown_pig,0,healthy,2.359,2023-10-06  00:00:00,72.19591312027941,38.64137044052935,34.72194242115759,33.868374745525806,34.75033035247802,118.0
1,5,grown_pig,0,healthy,2.472,2023-10-07  00:00:00,70.96671136245848,37.866345643403726,34.98277037979921,34.05363732192956,34.87821555683827,118.0
1,5,grown_pig,0,healthy,2.394,2023-10-08  00:00:00,75.90028617018984,37.43417210774234,35.581415651006225,33.03851903832588,34.7576517745384,118.0
1,5,grown_pig,0,healthy,2.441,2023-10-09  00:00:00,67.7226713963289,37.66870392277269,35.296456126395626,32.865526985222,35.12074109549415,118.0
1,5,grown_pig,0,healthy,2.528,2023-10-10  00:00:00,65.67338131793049,37.96676026296375,35.29221488461776,36.10921468468308,35.58234992029617,118.0
1,5,grown_pig,1,fever,1.475,2023-10-11  00:00:00,84.8532028976097,39.233766633925626,34.405734443427605,36.657744909634104,35.343869393730714,118.0
1,5,grown_pig,0,healthy,1.725,2023-10-12  00:00:00,67.67321216761704,38.99269177741923,32.51052227980317,35.52221862643571,33.86017183975547,118.0
1,5,grown_pig,0,healthy,1.975,2023-10-13  00:00:00,75.34330251539144,38.93810428961055,31.91086244990341,35.07864596989353,34.29942796929404,118.0
1,5,grown_pig,0,healthy,2.225,2023-10-14  00:00:00,65.15045586675907,37.90330150437935,33.56527151521619,33.04483944223548,32.7989734833051,118.0
1,5,grown_pig,0,healthy,2.33,2023-10-15  00:00:00,70.76132177141255,37.21256598913123,33.38437182196408,34.40236497809004,32.88760438948824,118.0
1,5,grown_pig,0,healthy,2.463,2023-10-16  00:00:00,77.91930985017437,38.23608335827242,34.179673429881774,34.504364811681086,34.4628253474373,118.0
1,5,grown_pig,0,healthy,2.433,2023-10-17  00:00:00,70.81001979826499,37.818588619713104,35.292169902458596,34.603443067746184,33.17459560536763,118.0
1,5,grown_pig,0,healthy,2.385,2023-10-18  00:00:00,73.74530365153785,38.03324563034706,34.344384725916605,35.12788333401543,32.758165305867536,118.0
1,5,grown_pig,0,healthy,2.452,2023-10-19  00:00:00,66.06036757431995,38.01126659697844,33.97277159189066,34.598457099721585,33.37232026599084,118.0
1,5,grown_pig,0,healthy,2.416,2023-10-20  00:00:00,63.14056217588676,38.47667851847013,35.22941933255303,32.64094500145639,33.80171610408896,118.0
1,5,grown_pig,0,healthy,2.447,2023-10-21  00:00:00,69.87891676231882,38.06938522225731,33.46351621316914,32.61031245510429,33.71187749442707,118.0
1,5,grown_pig,0,healthy,2.522,2023-10-22  00:00:00,71.19006667271354,38.60911323298813,34.76513150287862,33.848170991589875,34.29055319571088,118.0
1,5,grown_pig,0,healthy,2.409,2023-10-23  00:00:00,63.511056962362744,38.42159644287504,34.34668616603157,32.43659374304591,33.00268116165557,118.0
1,5,grown_pig,0,healthy,2.452,2023-10-24  00:00:00,59.477875517749524,39.504405531779554,35.70915603899813,33.61996011301708,33.790057819649924,118.0
1,5,grown_pig,0,healthy,2.356,2023-10-25  00:00:00,58.800554713160054,38.42622135606337,33.66533190539871,32.59289673973475,34.08918293806498,118.0
1,5,grown_pig,0,healthy,2.403,2023-10-26  00:00:00,54.36553273731322,37.78943819986066,33.57436507977424,34.087065996652996,34.08704725571322,118.0
1,5,grown_pig,0,healthy,2.543,2023-10-27  00:00:00,59.52945093007236,37.834148083246156,32.50661725834286,33.61353866644694,33.45601783008687,118.0
1,5,grown_pig,0,healthy,2.403,2023-10-28  00:00:00,63.70712385995655,38.069817968892025,33.002873660501564,31.996319689784954,33.086015459221215,118.0
1,5,grown_pig,0,healthy,2.443,2023-10-29  00:00:00,66.05843601886627,37.749464696663296,32.25365309943034,32.69278452531322,34.31478777091284,118.0
1,5,grown_pig,0,healthy,2.33,2023-10-30  00:00:00,63.21192491000932,37.18240702123141,35.34548643275498,30.74859587637664,34.90048224047834,118.0
1,5,grown_pig,0,healthy,2.5,2023-10-31  00:00:00,64.93227320998429,37.278015231508235,35.525358770522544,33.50873975552914,35.70056189746361,118.0
1,5,grown_pig,0,healthy,2.453,2023-11-01  00:00:00,60.10184770115072,37.662923073816515,34.265774741407036,36.57603393428161,36.24325745146426,118.0
1,5,grown_pig,0,healthy,2.449,2023-11-02  00:00:00,75.63602266632704,37.186650133357915,34.16595862848019,33.4385645266311,35.5381936997396,118.0
1,5,grown_pig,0,healthy,2.451,2023-11-03  00:00:00,69.76246317295782,37.723714393372454,35.75864775642317,33.12260756699214,35.08945365083848,118.0
1,5,grown_pig,0,healthy,2.459,2023-11-04  00:00:00,57.67645384031334,38.13929525507329,34.37072581627556,33.95881516438645,34.731450367617235,118.0
1,5,grown_pig,0,healthy,2.449,2023-11-05  00:00:00,51.51663846236224,39.38810735139975,32.77198046995496,35.83852045112927,34.11471498648913,118.0
1,5,grown_pig,0,healthy,2.485,2023-11-06  00:00:00,55.91663580009394,39.461309654694055,33.611108075900425,36.07629948860936,33.85060496263649,118.0
1,5,grown_pig,0,healthy,2.501,2023-11-07  00:00:00,66.59652875736069,39.29740637977771,35.43997887599455,34.716422909549514,33.16822000349663,118.0
1,5,grown_pig,0,healthy,2.425,2023-11-08  00:00:00,58.076221940268816,38.119498389540254,36.700078295342884,33.54538265690026,34.05147418568035,118.0
1,5,grown_pig,0,healthy,2.362,2023-11-09  00:00:00,56.57506964520627,38.102512461025135,34.215172707895306,34.694419841649214,32.304866248809276,118.0
1,5,grown_pig,0,healthy,2.383,2023-11-10  00:00:00,52.43144030214002,37.64026272292597,36.533807167861866,32.449069028347196,34.27051407006153,118.0
1,6,piglet,0,healthy,0.869,2023-08-03  00:00:00,59.932508618164846,38.229686301824444,33.149418131778305,34.821558407620024,32.91966386953116,12.285364967430674
1,6,piglet,0,healthy,0.655,2023-08-04  00:00:00,62.192066744651235,39.70915152694041,32.43940021614959,33.904441576302766,33.27672890375612,12.605364967430674
1,6,piglet,1,fever,0.369,2023-08-05  00:00:00,66.98980769942395,41.29752686969746,36.42097997124813,33.70086253231499,35.122916131056414,12.727764967430675
1,6,piglet,1,enteritis,0.315,2023-08-06  00:00:00,65.36697298885927,40.41589958070149,35.78267863529935,35.12444464292442,36.619118232265784,12.870564967430674
1,6,piglet,0,healthy,0.565,2023-08-07  00:00:00,72.63989532696539,39.617080742754915,35.60089618165949,34.30633537207384,37.02339452749236,13.190564967430674
1,6,piglet,0,healthy,0.7,2023-08-08  00:00:00,69.94683647098472,38.41235241547381,34.36939751332687,33.796478160729535,36.30558320255288,13.510564967430675
1,6,piglet,0,healthy,0.728,2023-08-09  00:00:00,66.16407936883512,38.5693282014307,34.67505423318887,33.91177637086732,35.79508836068858,13.830564967430675
1,6,piglet,0,healthy,0.854,2023-08-10  00:00:00,61.8749894860659,39.14938319672969,34.76313552139083,33.433425899650736,35.51368184911091,14.150564967430675
1,6,piglet,0,healthy,0.766,2023-08-11  00:00:00,65.00818142666682,38.71299680031135,34.18527021818526,33.45040784225016,33.698939419503446,14.470564967430676
1,6,piglet,0,healthy,0.714,2023-08-12  00:00:00,72.27005968069301,38.592483080606634,35.30712064560382,34.85351906055678,33.84034446675225,14.790564967430676
1,6,piglet,0,healthy,0.814,2023-08-13  00:00:00,61.97156686696155,38.303960974694476,32.7645647233648,34.18268692105282,33.097058641729696,15.110564967430676
1,6,piglet,0,healthy,0.86,2023-08-14  00:00:00,67.03427027828573,38.26020530406174,33.284562033698634,33.62612081378151,32.87468867952249,15.430564967430676
1,6,piglet,0,healthy,0.798,2023-08-15  00:00:00,63.39007911529134,38.71798372162489,34.24678137127332,34.65443588636505,33.582760753629664,15.750564967430677
1,6,piglet,0,healthy,0.793,2023-08-16  00:00:00,64.0812941642444,38.52893356025479,34.380051006877274,33.60704862540926,33.25707901400718,16.070564967430677
1,6,piglet,0,healthy,0.702,2023-08-17  00:00:00,60.22891861510308,38.21321478092874,34.07932027937705,34.100993222911804,33.22872114235568,16.390564967430677
1,6,piglet,0,healthy,0.766,2023-08-18  00:00:00,49.39013048139667,39.119671188664014,33.02883988898124,36.51168690246208,33.91346734359885,16.710564967430678
1,6,piglet,0,healthy,0.896,2023-08-19  00:00:00,60.70799621452587,39.13228288603627,34.3551646588383,36.19625454571286,32.99403044649874,17.030564967430678
1,6,piglet,0,healthy,0.943,2023-08-20  00:00:00,64.02272900627092,37.85192787617807,34.09915104688665,34.84061947249519,32.23435361192385,17.350564967430678
1,6,piglet,0,healthy,0.693,2023-08-21  00:00:00,71.14610649440266,37.3327822120204,33.8473536200871,36.42976285562288,33.04404732730863,17.67056496743068
1,6,piglet,0,healthy,0.767,2023-08-22  00:00:00,72.43658384419919,37.00020802690214,33.12180676827553,34.59152154724333,33.68255915525878,17.99056496743068
1,6,piglet,0,healthy,0.771,2023-08-23  00:00:00,76.64386107708245,38.17335523710964,32.96233412883865,33.91941662121354,32.96385816790851,18.31056496743068
1,6,piglet,0,healthy,0.851,2023-08-24  00:00:00,73.28491337467396,39.085644414184124,32.75280846635011,33.64029448617974,33.88981196039344,18.63056496743068
1,6,piglet,0,healthy,0.727,2023-08-25  00:00:00,70.36765940583423,39.52296573472191,33.09389705968655,34.97268460547302,33.417828225509396,18.95056496743068
1,6,piglet,0,healthy,0.75,2023-08-26  00:00:00,63.68655398726093,39.47941822167267,34.05025717290336,36.5290871473951,33.196745020434065,19.27056496743068
1,6,piglet,0,healthy,0.714,2023-08-27  00:00:00,55.84485702528625,37.64627056346518,33.146392411601,34.30320354765798,33.66820233994521,19.59056496743068
1,6,piglet,0,healthy,0.715,2023-08-28  00:00:00,64.10057097415984,37.987050235115554,33.197773413347505,33.79176827573982,34.539712076685596,19.91056496743068
1,6,piglet,0,healthy,0.742,2023-08-29  00:00:00,62.21800391641877,38.07967633060544,33.11676178140132,33.59183483101113,32.452774832077026,20.23056496743068
1,6,piglet,0,healthy,0.811,2023-08-30  00:00:00,60.651306670018606,38.89627591496648,34.825355764469705,31.127888075197,33.30725817492628,20.55056496743068
1,6,piglet,0,healthy,0.761,2023-08-31  00:00:00,61.66150201871905,38.97479545803385,36.246810115029355,32.03240622532879,33.78067783705616,20.87056496743068
1,6,piglet,0,healthy,0.812,2023-09-01  00:00:00,62.01023544926124,37.64882469204675,35.72851246834012,33.49777093074212,33.16381854779364,21.19056496743068
1,6,piglet,0,healthy,0.829,2023-09-02  00:00:00,61.80101346019785,37.77803052000239,35.45858052510657,33.83833251094449,34.478486779047984,21.510564967430682
1,6,piglet,0,healthy,0.68,2023-09-03  00:00:00,49.404451767928585,38.42920733814131,32.56586354895129,33.6506773188505,34.06184843173714,21.830564967430682
1,6,piglet,0,healthy,0.745,2023-09-04  00:00:00,57.10681438580982,38.11847150782707,34.1962197667344,33.970523235150814,34.027258960433734,22.150564967430682
1,6,piglet,0,healthy,0.906,2023-09-05  00:00:00,58.1062399370038,37.82732182326626,33.128064579912,33.78843261737216,35.065009610567984,22.470564967430683
1,6,piglet,0,healthy,0.674,2023-09-06  00:00:00,65.9690611566618,37.31634829153703,33.5571930474076,33.22266681086028,33.677512966124326,22.790564967430683
1,6,piglet,0,healthy,0.838,2023-09-07  00:00:00,61.88099872103869,37.49389824486969,33.22884042051415,33.50149336463543,33.77866302299704,23.110564967430683
1,6,piglet,1,enteritis,0.455,2023-09-08  00:00:00,63.12496874432349,38.19179274277057,33.792358210564,34.6545511388811,34.14746576029183,23.253364967430684
1,6,piglet,0,healthy,0.705,2023-09-09  00:00:00,66.07975925411924,37.25707484483627,34.79267206525131,33.07417449686577,34.564336927648725,23.573364967430685
1,6,piglet,0,healthy,0.901,2023-09-10  00:00:00,58.99039296615401,37.37793243703367,34.226690792184385,33.82630504008089,33.50706615978455,23.893364967430685
1,6,piglet,0,healthy,0.824,2023-09-11  00:00:00,67.09898338318457,37.0525788806065,35.014912540564715,32.80160365369432,33.69399785744866,24.213364967430685
1,6,piglet,0,healthy,0.904,2023-09-12  00:00:00,71.1911055709909,38.376716608830286,35.0722528150699,33.42458534679612,32.80337076559669,24.533364967430686
1,6,piglet,0,healthy,0.953,2023-09-13  00:00:00,71.4783964140821,39.36515823355985,35.08192411033585,34.783401993172845,35.51517264222074,24.853364967430686
1,6,piglet,0,healthy,1.038,2023-09-14  00:00:00,71.6705668275726,38.27438330251577,34.79119328086327,33.413480185799344,36.19065742028471,25.173364967430686
1,6,piglet,0,healthy,0.991,2023-09-15  00:00:00,81.69801421275857,39.024382147102735,33.278698756496134,32.90149104362236,34.292910692069995,25.493364967430686
1,6,piglet,0,healthy,1.01,2023-09-16  00:00:00,67.46794114021534,38.478410783451935,32.317881419958496,33.356259464894805,33.41550845149036,25.813364967430687
1,6,piglet,0,healthy,0.967,2023-09-17  00:00:00,70.37758103791074,38.31639639262924,31.8930711329975,33.51323092145131,32.477024007316594,26.133364967430687
1,6,piglet,0,healthy,1.007,2023-09-18  00:00:00,61.42103689117228,39.086122353615266,32.64991815113887,34.2552247799958,33.80163305088053,26.453364967430687
1,6,piglet,0,healthy,1.15,2023-09-19  00:00:00,54.28488681867356,39.310465818196874,32.2233405056052,33.40270063408954,35.7169331664793,26.773364967430687
1,6,piglet,0,healthy,1.204,2023-09-20  00:00:00,58.34264876206828,39.52124513164623,34.05891921329676,36.191797976890975,36.940463879471665,27.093364967430688
1,6,piglet,0,healthy,1.131,2023-09-21  00:00:00,58.1900968097246,38.705509944763584,36.17690380044253,35.048602428582434,35.9119648400814,27.413364967430688
1,6,piglet,0,healthy,1.105,2023-09-22  00:00:00,56.98119569705927,39.596063380490286,34.90374322294324,35.08289731447028,35.222242976428475,27.73336496743069
1,6,piglet,0,healthy,1.191,2023-09-23  00:00:00,54.47554710916,39.67997871995985,33.40662852213519,34.387958796508386,35.37065853376563,28.05336496743069
1,6,piglet,0,healthy,1.195,2023-09-24  00:00:00,59.56967222920844,38.73005079887514,34.24474339924047,34.073924916851084,35.48067119570604,28.37336496743069
1,6,piglet,0,healthy,1.339,2023-09-25  00:00:00,60.49498951240872,37.70489751007073,35.489328093245014,33.593229839368234,35.728517521398004,28.69336496743069
1,6,piglet,0,healthy,1.169,2023-09-26  00:00:00,64.08836535960637,38.17555071167478,37.455647053587434,34.01733219960265,36.11297355040101,29.01336496743069
1,6,piglet,1,fever,0.614,2023-09-27  00:00:00,74.0941692627932,40.04922311108246,39.10569606023004,35.58678373735415,36.81528478489562,29.13576496743069
1,6,piglet,0,healthy,0.864,2023-09-28  00:00:00,65.11362262349502,38.303684635792685,36.751884170182784,34.71501417303395,35.978981232818974,29.45576496743069
1,6,piglet,0,healthy,1.114,2023-09-29  00:00:00,62.76864613098431,38.40143653868153,33.3488866809009,34.305747585202596,34.48060256982828,29.77576496743069
1,6,piglet,0,healthy,1.364,2023-09-30  00:00:00,68.42698009614276,38.24177518226984,33.38871945534898,34.812256750544684,35.137505167482544,30.09576496743069
1,6,pig,0,healthy,1.308,2023-10-01  00:00:00,54.66802541495527,38.04849727605445,33.488357853304024,33.54747980217917,33.71135759379193,30.84576496743069
1,6,pig,0,healthy,1.311,2023-10-02  00:00:00,60.25400267653527,38.28575688790809,33.14774246095635,34.000194148459755,31.81851978535266,31.59576496743069
1,6,pig,0,healthy,1.388,2023-10-03  00:00:00,72.29641165125597,37.64259025944561,34.04745665300427,33.69779358287695,34.9611033813883,32.34576496743069
1,6,pig,0,healthy,1.475,2023-10-04  00:00:00,65.38186286967402,38.27796764660071,33.15496242770019,34.77698344689611,34.972088452508984,33.09576496743069
1,6,pig,0,healthy,1.64,2023-10-05  00:00:00,67.04329157440046,38.62838585814739,32.89649306443669,34.14957035279148,33.330707064201036,33.84576496743069
1,6,pig,0,healthy,1.6,2023-10-06  00:00:00,56.33027630565293,38.21256842385665,32.52067259822715,34.416495818486595,32.992552440548224,34.59576496743069
1,6,pig,0,healthy,1.551,2023-10-07  00:00:00,58.86121609728379,38.32950156970883,33.98259465531547,33.92486355348618,34.46142601961093,35.34576496743069
1,6,pig,0,healthy,1.693,2023-10-08  00:00:00,64.18274788272062,37.53877355574816,33.40562552658251,33.84672367648814,35.32966879563677,36.09576496743069
1,6,pig,0,healthy,1.643,2023-10-09  00:00:00,55.41459943872975,36.40528508273673,34.511327481115465,35.68078870803043,35.17032412820439,36.84576496743069
1,6,pig,0,healthy,1.768,2023-10-10  00:00:00,58.826212231434006,37.48518227856459,34.65168192777589,35.24965460591227,35.3135838068516,37.59576496743069
1,6,pig,0,healthy,1.754,2023-10-11  00:00:00,72.33115373906531,38.34164502734361,36.51481861265436,33.91706690253205,34.933843724810465,38.34576496743069
1,6,pig,0,healthy,1.853,2023-10-12  00:00:00,68.09377966020821,38.46387178346894,35.99629174037613,34.644801422530385,34.39799148224596,39.09576496743069
1,6,pig,0,healthy,1.665,2023-10-13  00:00:00,67.15034970060145,38.120878352021755,35.23752177137124,35.08540088277536,34.692802009537004,39.84576496743069
1,6,pig,0,healthy,1.868,2023-10-14  00:00:00,63.66740189322655,38.61411776174922,33.952098095514685,36.6115016640783,34.82563778931478,40.59576496743069
1,6,pig,0,healthy,1.849,2023-10-15  00:00:00,63.693371256609026,38.32405495717523,34.72500156482998,34.7615218435334,34.5393264419632,41.34576496743069
1,6,pig,0,healthy,1.672,2023-10-16  00:00:00,63.21584388094897,38.07763403632109,34.53693297468704,33.321525883628055,32.83959883683213,42.09576496743069
1,6,pig,0,healthy,1.846,2023-10-17  00:00:00,69.22916620240427,37.33689967278631,34.5377562865961,34.068564658296125,32.73577868829051,42.84576496743069
1,6,pig,0,healthy,1.852,2023-10-18  00:00:00,72.78682309109891,38.46540720599857,35.459873186401,35.32716048584279,33.217151359436926,43.59576496743069
1,6,pig,0,healthy,1.715,2023-10-19  00:00:00,76.1725067569841,38.4954800594571,35.13527320021249,34.09580228990569,32.55548749461723,44.34576496743069
1,6,pig,0,healthy,1.948,2023-10-20  00:00:00,68.93172347554075,37.91826503686959,34.166621099071754,35.53422532217994,33.38768415289975,45.09576496743069
1,6,pig,0,healthy,1.764,2023-10-21  00:00:00,58.02007182952496,38.3438603107978,35.13712966382726,35.429293048900355,33.01388232262704,45.84576496743069
1,6,pig,0,healthy,1.688,2023-10-22  00:00:00,64.67078997868973,37.7459388405947,35.5560183005129,36.31806775273074,32.925886154031915,46.59576496743069
1,6,pig,0,healthy,1.717,2023-10-23  00:00:00,66.05568241758127,37.75619896064084,34.68470234459945,35.04764201276325,32.839709338911476,47.34576496743069
